Bremen,2024-03-09,10:46:02,7.31,74,clear sky,7.72,,
Bremen,2024-03-09,11:46:02,8.6,72,few clouds,8.23,,
Bremen,2024-03-09,12:46:03,9.39,70,broken clouds,8.23,,
Bremen,2024-03-09,13:46:03,8.95,72,scattered clouds,7.2,,
Bremen,2024-03-09,14:46:03,8.89,70,few clouds,5.66,,
Bremen,2024-03-09,15:46:04,8.67,71,few clouds,5.66,,
Bremen,2024-03-09,16:46:04,7.7,73,few clouds,6.17,,
Bremen,2024-03-09,17:46:05,6.65,76,clear sky,4.12,,
Bremen,2024-03-09,18:46:05,5.77,79,clear sky,4.12,,
Bremen,2024-03-09,19:46:05,5.12,81,clear sky,4.12,,
Bremen,2024-03-09,20:46:06,5.11,77,clear sky,4.63,,
Bremen,2024-03-09,21:46:06,4.67,83,clear sky,5.14,,
Bremen,2024-03-09,22:46:07,4.77,78,clear sky,5.14,,
Bremen,2024-03-09,23:46:07,4.21,82,clear sky,5.14,,
Bremen,2024-03-10,00:46:08,3.22,89,clear sky,4.12,,
Bremen,2024-03-10,01:46:08,3.22,89,clear sky,4.63,,
Bremen,2024-03-10,02:46:09,3.17,86,clear sky,4.63,,
Bremen,2024-03-10,03:46:09,3.08,87,clear sky,4.63,,
Bremen,2024-03-10,04:46:10,2.71,91,clear sky,6.17,,
Bremen,2024-03-10,05:46:10,2.66,91,overcast clouds,5.14,,
Bremen,2024-03-10,06:46:11,2.83,91,overcast clouds,5.14,,
Bremen,2024-03-10,07:46:11,4.03,90,clear sky,5.66,,
Bremen,2024-03-10,08:46:12,5.54,88,clear sky,5.66,,
Bremen,2024-03-10,09:46:12,7.1,83,clear sky,5.14,,
Bremen,2024-03-10,10:46:13,8.53,82,clear sky,5.66,,
Bremen,2024-03-10,11:46:13,10.12,77,clear sky,7.72,,
Bremen,2024-03-10,12:46:19,10.96,69,clear sky,7.72,,
Bremen,2024-03-10,13:46:20,10.88,76,clear sky,6.17,,
Bremen,2024-03-10,14:46:20,11.42,75,clear sky,8.75,,
Bremen,2024-03-10,15:46:21,10.8,76,clear sky,6.69,,
Bremen,2024-03-10,16:46:21,10.79,70,clear sky,7.72,,
Bremen,2024-03-10,17:46:22,9.96,73,clear sky,5.66,,
Bremen,2024-03-10,18:46:22,9.18,76,clear sky,4.63,,
Bremen,2024-03-10,19:46:22,8.48,78,few clouds,5.14,,
Bremen,2024-03-10,20:46:23,8.19,77,clear sky,6.17,,
Bremen,2024-03-10,21:47:01,8.11,80,broken clouds,5.66,,
Bremen,2024-03-10,22:47:02,8.09,80,clear sky,4.63,,
Bremen,2024-03-10,23:47:02,7.24,85,overcast clouds,4.12,,
Bremen,2024-03-11,00:47:03,7.32,84,overcast clouds,5.14,,
Bremen,2024-03-11,01:47:03,7.74,78,overcast clouds,6.69,,
Bremen,2024-03-11,02:47:03,7.33,83,overcast clouds,5.66,,
Bremen,2024-03-11,03:47:04,7.52,79,overcast clouds,5.14,,
Bremen,2024-03-11,04:47:05,7.24,80,few clouds,3.6,,
Bremen,2024-03-11,05:47:05,6.65,83,broken clouds,4.12,,
Bremen,2024-03-11,06:47:05,6.53,83,broken clouds,4.63,,
Bremen,2024-03-11,07:47:06,6.81,83,light rain,4.63,,
Bremen,2024-03-11,08:47:06,7.26,85,overcast clouds,4.12,,
Bremen,2024-03-11,09:47:07,8.12,84,overcast clouds,4.12,,
Bremen,2024-03-11,10:47:07,8.65,86,overcast clouds,4.63,,
Bremen,2024-03-11,11:47:08,9.96,84,overcast clouds,5.14,,
Bremen,2024-03-11,12:47:08,10.33,82,broken clouds,4.12,,
Bremen,2024-03-11,13:47:08,10.78,77,overcast clouds,3.6,,
Bremen,2024-03-11,14:47:09,10.67,82,overcast clouds,3.6,,
Bremen,2024-03-11,15:47:09,10.69,76,overcast clouds,3.6,,
Bremen,2024-03-11,16:47:10,10.07,77,overcast clouds,4.63,,
Bremen,2024-03-11,17:47:10,9.83,75,broken clouds,3.6,,
Bremen,2024-03-11,18:47:11,8.91,76,scattered clouds,4.12,,
Bremen,2024-03-11,19:47:11,8.36,83,overcast clouds,2.57,,
Bremen,2024-03-11,20:47:11,8.14,85,broken clouds,1.54,,
Bremen,2024-03-11,21:47:12,8.78,78,overcast clouds,2.57,,
Bremen,2024-03-11,22:47:12,8.68,79,overcast clouds,3.6,,
Bremen,2024-03-11,23:47:12,7.34,86,scattered clouds,3.09,,
Bremen,2024-03-12,00:47:13,6.38,89,scattered clouds,1.54,,
Bremen,2024-03-12,01:47:13,6.52,85,broken clouds,1.54,,
Bremen,2024-03-12,02:47:13,5.55,90,broken clouds,1.54,,
Bremen,2024-03-12,03:47:51,5.76,91,broken clouds,0.51,,
Bremen,2024-03-12,04:47:52,6.11,92,overcast clouds,2.06,,
Bremen,2024-03-12,05:47:52,6.21,92,overcast clouds,2.06,,
Bremen,2024-03-12,06:48:50,6.39,92,overcast clouds,1.03,,
Bremen,2024-03-12,07:48:51,7.3,92,broken clouds,1.54,,
Bremen,2024-03-12,08:48:51,7.43,92,overcast clouds,2.57,,
Bremen,2024-03-12,09:48:52,8.1,92,overcast clouds,1.54,,
Bremen,2024-03-12,10:48:52,9.45,87,broken clouds,3.6,,
Bremen,2024-03-12,11:48:53,9.68,83,broken clouds,3.6,,
Bremen,2024-03-12,12:48:53,10.37,81,broken clouds,3.09,,
Bremen,2024-03-12,13:48:54,9.57,86,broken clouds,5.66,,
Bremen,2024-03-12,14:48:54,9.13,88,overcast clouds,4.63,,
Bremen,2024-03-12,15:48:55,8.6,88,overcast clouds,5.14,,
Bremen,2024-03-12,16:48:55,8.02,89,overcast clouds,3.09,,
Bremen,2024-03-12,17:48:55,8.01,89,overcast clouds,3.6,,
Bremen,2024-03-12,18:48:56,7.91,88,overcast clouds,2.06,,
Bremen,2024-03-12,19:48:56,7.28,93,broken clouds,1.54,,
Bremen,2024-03-12,20:48:56,7.19,93,overcast clouds,2.06,,
Bremen,2024-03-12,21:48:57,7.19,93,overcast clouds,2.06,,
Bremen,2024-03-12,22:48:57,6.26,93,broken clouds,2.57,,
Bremen,2024-03-12,23:48:58,5.03,93,overcast clouds,1.54,,
Bremen,2024-03-13,00:48:58,4.98,92,mist,2.06,,
Bremen,2024-03-13,01:48:58,5.06,92,broken clouds,2.57,,
Bremen,2024-03-13,02:48:59,4.61,90,mist,3.6,,
Bremen,2024-03-13,03:50:00,3.74,93,mist,2.06,,
Bremen,2024-03-13,04:50:01,3.16,93,mist,2.57,,
Bremen,2024-03-13,05:50:01,3.09,93,mist,2.06,,
Bremen,2024-03-13,06:50:01,3.95,94,mist,3.09,,
Bremen,2024-03-13,07:50:02,5.23,93,broken clouds,3.09,,
Bremen,2024-03-13,08:50:02,6.17,93,overcast clouds,3.6,,
Bremen,2024-03-13,09:50:02,8.89,87,overcast clouds,4.63,,
Bremen,2024-03-13,10:50:03,9.76,87,overcast clouds,4.63,,
Bremen,2024-03-13,11:50:03,9.72,88,overcast clouds,4.12,,
Bremen,2024-03-13,12:50:04,9.76,94,mist,3.09,,
Bremen,2024-03-13,13:50:04,10,95,overcast clouds,4.12,,
Bremen,2024-03-13,14:50:04,9.99,97,drizzle,3.09,,
Bremen,2024-03-13,15:50:05,10.69,95,overcast clouds,3.09,,
Bremen,2024-03-13,16:50:05,10.69,95,broken clouds,3.09,,
Bremen,2024-03-13,17:50:05,10.67,98,light intensity drizzle,3.09,,
Bremen,2024-03-13,18:50:06,10.54,96,light intensity drizzle,4.63,,
Bremen,2024-03-13,19:50:06,10.12,94,overcast clouds,2.57,,
Bremen,2024-03-13,20:50:06,9.88,95,overcast clouds,2.57,,
Bremen,2024-03-13,21:50:07,10.2,92,overcast clouds,3.09,,
Bremen,2024-03-13,22:50:07,9.82,94,overcast clouds,2.06,,
Bremen,2024-03-13,23:50:08,9.82,94,overcast clouds,3.09,,
Bremen,2024-03-14,00:50:08,10.21,92,overcast clouds,3.09,,
Bremen,2024-03-14,01:50:09,10.26,90,overcast clouds,3.6,,
Bremen,2024-03-14,02:50:54,10.26,90,overcast clouds,3.6,,
Bremen,2024-03-14,03:50:55,10.42,89,overcast clouds,3.09,,
Bremen,2024-03-14,04:50:55,10.25,89,overcast clouds,3.6,,
Bremen,2024-03-14,05:50:56,10.25,89,overcast clouds,3.6,,
Bremen,2024-03-14,06:50:56,10.63,88,overcast clouds,4.63,,
Bremen,2024-03-14,07:50:56,10.87,88,overcast clouds,4.12,,
Bremen,2024-03-14,08:50:57,12.63,84,scattered clouds,4.12,,
Bremen,2024-03-14,09:50:58,13.21,82,clear sky,5.66,,
Bremen,2024-03-14,10:50:59,14.92,78,clear sky,5.66,,
Bremen,2024-03-14,11:51:46,16.07,74,few clouds,6.17,,
Bremen,2024-03-14,12:51:46,16.35,65,few clouds,7.2,,
Bremen,2024-03-14,13:51:47,16.84,61,few clouds,6.17,,
Bremen,2024-03-14,14:53:08,16.98,68,clear sky,5.66,,
Bremen,2024-03-14,15:53:08,16.69,59,clear sky,4.63,,
Bremen,2024-03-14,16:53:09,14.96,79,clear sky,4.63,,
Bremen,2024-03-14,17:53:16,13.12,83,clear sky,2.06,,
Bremen,2024-03-14,18:53:17,12.83,80,clear sky,3.09,,
Bremen,2024-03-14,19:53:17,12.06,83,clear sky,3.6,,
Bremen,2024-03-14,20:53:18,12.02,82,clear sky,4.12,,
Bremen,2024-03-14,21:53:18,11.75,83,clear sky,3.6,,
Bremen,2024-03-14,22:53:18,11.75,84,clear sky,2.57,,
Bremen,2024-03-14,23:53:19,11.36,86,clear sky,3.09,,
Bremen,2024-03-15,00:53:47,11.76,84,clear sky,2.57,,
Bremen,2024-03-15,01:53:47,10.75,88,clear sky,2.06,,
Bremen,2024-03-15,02:53:47,11.05,87,clear sky,2.57,,
Bremen,2024-04-05,04:10:24,10.76,87,0,3.6,0,4
Bremen,2024-03-15,03:53:48,10.55,89,clear sky,3.09,,
Bremen,2024-03-15,04:53:48,10.92,87,clear sky,2.57,,
Bremen,2024-03-15,10:39:36,13.84,87,broken clouds,7.2,,
Bremen,2024-03-15,11:39:36,14.13,83,broken clouds,7.2,,
Bremen,2024-03-15,12:39:36,13.97,83,broken clouds,6.17,,
Bremen,2024-03-15,13:39:37,15.13,81,scattered clouds,7.2,,
Bremen,2024-03-15,14:39:37,14.51,81,few clouds,8.23,,
Bremen,2024-03-15,15:39:38,13.2,87,few clouds,7.2,,
Bremen,2024-03-15,16:39:38,12.18,88,clear sky,4.63,,
Bremen,2024-03-15,17:39:39,11.61,89,shower rain,3.6,,
Bremen,2024-03-15,18:39:39,10.97,92,light rain,2.06,,
Bremen,2024-03-15,19:39:39,11.11,95,broken clouds,2.57,,
Bremen,2024-03-15,20:39:40,11.57,91,clear sky,4.12,,
Bremen,2024-03-15,21:39:40,10.8,92,clear sky,4.63,,
Bremen,2024-03-15,22:39:41,10.86,89,clear sky,5.14,,
Bremen,2024-03-15,23:39:41,10.88,89,scattered clouds,4.63,,
Bremen,2024-03-16,00:39:41,10.99,89,broken clouds,5.66,,
Bremen,2024-03-16,01:39:42,11.09,88,broken clouds,5.66,,
Bremen,2024-03-16,02:39:42,10.99,88,overcast clouds,6.17,,
Bremen,2024-03-16,03:39:43,10.89,86,light intensity shower rain,5.66,,
Bremen,2024-03-16,04:39:43,9.89,95,overcast clouds,6.17,,
Bremen,2024-03-16,05:39:44,8.4,92,broken clouds,9.77,,
Bremen,2024-03-16,06:39:44,7.19,95,mist,6.69,,
Bremen,2024-03-16,07:39:45,6.57,94,broken clouds,7.2,,
Bremen,2024-03-16,08:39:46,6.85,89,overcast clouds,6.69,,
Bremen,2024-03-16,09:39:46,7.75,84,broken clouds,6.17,,
Bremen,2024-03-16,10:39:47,8.15,83,overcast clouds,6.69,,
Bremen,2024-03-16,11:39:47,9.29,79,broken clouds,7.2,,
Bremen,2024-03-16,12:39:47,9.84,76,broken clouds,5.14,,
Bremen,2024-03-16,13:39:48,9.98,67,scattered clouds,8.23,,
Bremen,2024-03-16,13:41:37,10.64,67,few clouds,6.69,,
Bremen,2024-03-16,13:44:26,10.64,67,few clouds,6.69,,
Bremen,2024-03-16,13:46:05,10.64,67,few clouds,6.69,,
Bremen,2024-03-16,14:46:06,9.74,69,few clouds,6.69,,
Bremen,2024-03-16,15:46:06,9.91,69,few clouds,6.69,,
Bremen,2024-03-16,16:46:07,8.72,70,few clouds,6.17,,
Bremen,2024-03-16,17:46:07,7.73,63,clear sky,5.14,,
Bremen,2024-03-16,18:46:07,5.93,76,clear sky,4.12,,
Bremen,2024-03-16,19:46:08,4.94,81,clear sky,2.57,,
Bremen,2024-03-16,20:46:08,4.18,84,clear sky,1.54,,
Bremen,2024-03-16,21:46:09,3.01,90,clear sky,2.06,,
Bremen,2024-03-16,22:46:09,2.62,93,clear sky,2.57,,
Bremen,2024-03-16,23:46:10,2.35,93,clear sky,2.06,,
Bremen,2024-03-17,00:46:10,2.01,94,clear sky,0.51,,
Bremen,2024-03-17,01:46:11,1.75,96,mist,0.51,,
Bremen,2024-03-17,02:46:11,1.14,97,fog,0.51,,
Bremen,2024-03-17,03:46:12,0.62,97,fog,0.51,,
Bremen,2024-03-17,04:46:12,0.73,97,fog,0.51,,
Bremen,2024-03-17,05:46:47,0.45,97,overcast clouds,1.03,,
Bremen,2024-03-17,06:46:48,1.46,97,overcast clouds,1.03,,
Bremen,2024-03-17,07:46:48,3.24,94,few clouds,1.03,,
Bremen,2024-03-17,08:46:48,5.96,89,few clouds,1.54,,
Bremen,2024-03-17,09:46:49,6.95,85,few clouds,3.6,,
Bremen,2024-03-17,10:46:49,8.73,77,scattered clouds,3.09,,
Bremen,2024-03-17,11:46:50,9.42,73,few clouds,4.12,,
Bremen,2024-03-17,12:46:50,10.07,73,few clouds,3.09,,
Bremen,2024-03-17,13:46:50,10.28,72,few clouds,3.09,,
Bremen,2024-03-17,14:46:51,10.9,70,clear sky,3.6,,
Bremen,2024-03-17,15:46:51,9.96,70,clear sky,4.63,,
Bremen,2024-03-17,16:46:51,9.99,62,clear sky,4.12,,
Bremen,2024-03-17,17:46:52,8.59,72,clear sky,4.12,,
Bremen,2024-04-05,04:11:43,10.76,87,0,3.6,0,4
Bremen,2024-03-17,18:46:52,8.59,66,clear sky,3.6,,
Bremen,2024-03-17,19:46:52,8.13,76,light rain,3.6,,
Bremen,2024-03-17,20:46:53,7.74,76,clear sky,4.63,,
Bremen,2024-03-17,21:47:54,7.48,75,clear sky,5.14,,
Bremen,2024-03-17,22:47:54,6.82,76,light rain,6.17,,
Bremen,2024-03-17,23:47:54,6.48,76,clear sky,6.17,,
Bremen,2024-03-18,00:47:55,5.95,78,clear sky,5.66,,
Bremen,2024-03-18,01:47:55,5.85,76,light rain,6.17,,
Bremen,2024-03-18,02:47:56,5.85,76,light rain,6.17,,
Bremen,2024-03-18,03:47:56,5.68,76,few clouds,5.66,,
Bremen,2024-03-18,04:47:57,5.51,77,clear sky,6.17,,
Bremen,2024-03-18,05:47:57,5.07,79,clear sky,5.66,,
Bremen,2024-03-18,06:47:57,5.12,79,light intensity shower rain,6.17,,
Bremen,2024-03-18,07:47:58,5.38,79,clear sky,4.63,,
Bremen,2024-03-18,08:47:58,5.94,79,light intensity shower rain,5.14,,
Bremen,2024-03-18,09:48:42,6.7,78,light rain,6.17,,
Bremen,2024-03-18,10:48:42,7.21,79,light intensity shower rain,5.66,,
Bremen,2024-03-18,11:03:43,7.35,78,light intensity shower rain,5.66,,
Bremen,2024-03-18,11:05:18,7.35,78,light intensity shower rain,5.66,,
Bremen,2024-03-18,11:11:10,7.3,78,light intensity shower rain,5.66,,
Bremen,2024-03-18,11:12:21,7.3,78,light intensity shower rain,5.66,,
Bremen,2024-03-18,11:17:54,7.73,79,light intensity shower rain,6.17,,
Bremen,2024-03-18,11:22:08,7.72,79,light intensity shower rain,6.17,,
Bremen,2024-03-18,12:22:09,8.7,78,broken clouds,5.14,,
Bremen,2024-03-18,13:22:09,8.98,77,overcast clouds,5.14,,
Bremen,2024-03-18,14:22:09,9.72,77,light intensity shower rain,4.12,,
Bremen,2024-03-18,15:22:10,8.51,83,light intensity shower rain,2.57,,
